customerid,totalTransactions,monetary,timeDiff,Fscore,Mscore,Rscore,RFMscore,RFMcell
17097.0,213,937.92,968.2407407407409,5.0,4.0,4.0,4.333333333333333,"[5.0, 4.0, 4.0]"
17100.0,65,971.74,0.0,4.0,4.0,0.0,2.6666666666666665,"[4.0, 4.0, 0.0]"
17101.0,42,1621.73,1007.7833333333333,3.0,4.0,4.0,3.6666666666666665,"[3.0, 4.0, 4.0]"
17102.0,1,25.5,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17105.0,90,665.78,1764.5583333333334,4.0,3.0,5.0,4.0,"[4.0, 3.0, 5.0]"
17107.0,421,10380.43,842.4857142857143,5.0,5.0,3.0,4.333333333333333,"[5.0, 5.0, 3.0]"
17109.0,121,869.6800000000001,609.1520833333333,4.0,3.0,2.0,3.0,"[4.0, 3.0, 2.0]"
17110.0,12,163.29999999999998,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17111.0,30,248.61,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
17114.0,135,747.22,789.6633333333334,5.0,3.0,3.0,3.6666666666666665,"[5.0, 3.0, 3.0]"
17115.0,43,806.9,1079.9466666666665,3.0,3.0,4.0,3.3333333333333335,"[3.0, 3.0, 4.0]"
17117.0,9,116.19999999999999,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17118.0,10,157.01999999999998,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17119.0,38,593.61,449.2055555555556,3.0,3.0,2.0,2.6666666666666665,"[3.0, 3.0, 2.0]"
17120.0,18,307.46,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
17122.0,7,138.32,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17123.0,9,345.3,0.0,1.0,2.0,0.0,1.0,"[1.0, 2.0, 0.0]"
17124.0,32,298.89,0.0,3.0,2.0,0.0,1.6666666666666667,"[3.0, 2.0, 0.0]"
17125.0,40,259.35,0.0,3.0,2.0,0.0,1.6666666666666667,"[3.0, 2.0, 0.0]"
17126.0,262,991.85,720.3642857142858,5.0,4.0,3.0,4.0,"[5.0, 4.0, 3.0]"
17128.0,14,157.09,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17131.0,134,2463.17,336.0333333333333,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
17133.0,27,4892.24,860.3809523809524,2.0,5.0,3.0,3.3333333333333335,"[2.0, 5.0, 3.0]"
17134.0,24,425.0,1894.975,2.0,2.0,5.0,3.0,"[2.0, 2.0, 5.0]"
17135.0,52,1139.73,1218.1833333333332,3.0,4.0,4.0,3.6666666666666665,"[3.0, 4.0, 4.0]"
17138.0,24,380.5,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
17139.0,487,10585.57,436.8444444444445,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
17140.0,20,465.32000000000005,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
17142.0,15,579.0,0.0,2.0,3.0,0.0,1.6666666666666667,"[2.0, 3.0, 0.0]"
17144.0,48,984.57,998.5583333333333,3.0,4.0,4.0,3.6666666666666665,"[3.0, 4.0, 4.0]"
17146.0,35,749.78,2024.1333333333332,3.0,3.0,5.0,3.6666666666666665,"[3.0, 3.0, 5.0]"
17147.0,85,1679.64,1156.488888888889,4.0,4.0,4.0,4.0,"[4.0, 4.0, 4.0]"
17148.0,9,124.88,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17152.0,16,1503.5,412.99583333333334,2.0,4.0,2.0,2.6666666666666665,"[2.0, 4.0, 2.0]"
17153.0,14,213.78,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17154.0,23,329.34,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
17155.0,20,251.7,1921.1333333333334,2.0,2.0,5.0,3.0,"[2.0, 2.0, 5.0]"
17157.0,15,306.55,1350.0111111111112,2.0,2.0,4.0,2.6666666666666665,"[2.0, 2.0, 4.0]"
17158.0,67,1266.97,2624.7333333333336,4.0,4.0,5.0,4.333333333333333,"[4.0, 4.0, 5.0]"
17159.0,102,1534.73,900.2625,4.0,4.0,3.0,3.6666666666666665,"[4.0, 4.0, 3.0]"
17160.0,229,3518.03,840.3472222222222,5.0,5.0,3.0,4.333333333333333,"[5.0, 5.0, 3.0]"
17162.0,105,1707.21,664.7116666666667,4.0,4.0,3.0,3.6666666666666665,"[4.0, 4.0, 3.0]"
17163.0,5,293.1,680.525,1.0,2.0,3.0,2.0,"[1.0, 2.0, 3.0]"
17164.0,145,2466.4,722.35,5.0,5.0,3.0,4.333333333333333,"[5.0, 5.0, 3.0]"
17165.0,10,158.68,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17166.0,14,189.49,1320.4888888888888,1.0,1.0,4.0,2.0,"[1.0, 1.0, 4.0]"
17169.0,60,816.88,799.4958333333334,4.0,3.0,3.0,3.3333333333333335,"[4.0, 3.0, 3.0]"
17171.0,16,224.91,0.0,2.0,1.0,0.0,1.0,"[2.0, 1.0, 0.0]"
17172.0,16,313.26,49.233333333333334,2.0,2.0,1.0,1.6666666666666667,"[2.0, 2.0, 1.0]"
17173.0,87,3755.65,335.91481481481486,4.0,5.0,2.0,3.6666666666666665,"[4.0, 5.0, 2.0]"
17174.0,4,59.9,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17175.0,64,1430.94,1209.7166666666667,4.0,4.0,4.0,4.0,"[4.0, 4.0, 4.0]"
17176.0,15,306.13,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
17179.0,80,711.79,1464.8,4.0,3.0,4.0,3.6666666666666665,"[4.0, 3.0, 4.0]"
17180.0,131,780.38,1039.6138888888888,5.0,3.0,4.0,4.0,"[5.0, 3.0, 4.0]"
17181.0,23,239.92000000000002,3793.0833333333335,2.0,1.0,5.0,2.6666666666666665,"[2.0, 1.0, 5.0]"
17183.0,76,3286.91,293.3375,4.0,5.0,1.0,3.3333333333333335,"[4.0, 5.0, 1.0]"
17186.0,2,144.0,166.73333333333332,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0]"
17187.0,10,203.95,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17188.0,89,2275.58,936.1055555555556,4.0,5.0,3.0,4.0,"[4.0, 5.0, 3.0]"
17189.0,61,384.40000000000003,3037.0916666666667,4.0,2.0,5.0,3.6666666666666665,"[4.0, 2.0, 5.0]"
17190.0,20,249.74,1190.6888888888889,2.0,2.0,4.0,2.6666666666666665,"[2.0, 2.0, 4.0]"
17191.0,237,2095.13,1166.0523809523809,5.0,5.0,4.0,4.666666666666667,"[5.0, 5.0, 4.0]"
17193.0,35,1674.46,376.30185185185184,3.0,4.0,2.0,3.0,"[3.0, 4.0, 2.0]"
17194.0,29,262.62,1043.9916666666666,2.0,2.0,4.0,2.6666666666666665,"[2.0, 2.0, 4.0]"
17197.0,29,1013.01,0.0,2.0,4.0,0.0,2.0,"[2.0, 4.0, 0.0]"
17198.0,96,692.22,2782.5833333333335,4.0,3.0,5.0,4.0,"[4.0, 3.0, 5.0]"
17201.0,40,342.63,0.0,3.0,2.0,0.0,1.6666666666666667,"[3.0, 2.0, 0.0]"
17203.0,152,3563.85,99.6388888888889,5.0,5.0,1.0,3.6666666666666665,"[5.0, 5.0, 1.0]"
17204.0,67,1352.91,493.5425925925926,4.0,4.0,2.0,3.3333333333333335,"[4.0, 4.0, 2.0]"
17205.0,13,384.08,0.0,1.0,2.0,0.0,1.0,"[1.0, 2.0, 0.0]"
17206.0,7,204.24,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17211.0,213,2299.67,914.5907407407408,5.0,5.0,3.0,4.333333333333333,"[5.0, 5.0, 3.0]"
17212.0,4,226.85,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17213.0,164,2741.08,711.4393939393939,5.0,5.0,3.0,4.333333333333333,"[5.0, 5.0, 3.0]"
17214.0,104,984.12,1024.8642857142856,4.0,4.0,4.0,4.0,"[4.0, 4.0, 4.0]"
17217.0,9,113.5,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17218.0,274,1960.72,873.445,5.0,4.0,3.0,4.0,"[5.0, 4.0, 3.0]"
17219.0,25,114.23,0.0,2.0,1.0,0.0,1.0,"[2.0, 1.0, 0.0]"
17220.0,472,3198.25,582.7773809523809,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
17221.0,63,335.13,345.96666666666664,4.0,2.0,2.0,2.6666666666666665,"[4.0, 2.0, 2.0]"
17222.0,28,354.15,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
17223.0,49,426.79,696.9083333333333,3.0,2.0,3.0,2.6666666666666665,"[3.0, 2.0, 3.0]"
17226.0,21,393.49,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
17227.0,47,939.32,1399.9305555555557,3.0,4.0,4.0,3.6666666666666665,"[3.0, 4.0, 4.0]"
17228.0,208,1906.09,1070.3,5.0,4.0,4.0,4.333333333333333,"[5.0, 4.0, 4.0]"
17229.0,47,318.76,552.65,3.0,2.0,2.0,2.3333333333333335,"[3.0, 2.0, 2.0]"
17230.0,73,3466.67,207.7121212121212,4.0,5.0,1.0,3.3333333333333335,"[4.0, 5.0, 1.0]"
17231.0,546,3127.82,598.4392857142857,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
17232.0,36,421.52,143.975,3.0,2.0,1.0,2.0,"[3.0, 2.0, 1.0]"
17233.0,25,190.88,0.0,2.0,1.0,0.0,1.0,"[2.0, 1.0, 0.0]"
17234.0,14,149.89,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17235.0,29,550.06,4165.108333333334,2.0,3.0,5.0,3.3333333333333335,"[2.0, 3.0, 5.0]"
17236.0,105,916.13,1400.0305555555558,4.0,3.0,4.0,3.6666666666666665,"[4.0, 3.0, 4.0]"
17237.0,19,314.69,133.05833333333334,2.0,2.0,1.0,1.6666666666666667,"[2.0, 2.0, 1.0]"
17238.0,566,3744.65,520.7352941176471,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
17239.0,16,379.95,478.175,2.0,2.0,2.0,2.0,"[2.0, 2.0, 2.0]"
17242.0,40,1135.04,864.925,3.0,4.0,3.0,3.3333333333333335,"[3.0, 4.0, 3.0]"
17243.0,407,8628.55,294.5127777777778,5.0,5.0,1.0,3.6666666666666665,"[5.0, 5.0, 1.0]"
17244.0,31,954.9,0.0,3.0,4.0,0.0,2.3333333333333335,"[3.0, 4.0, 0.0]"
17245.0,9,171.45,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17247.0,55,282.19,0.0,3.0,2.0,0.0,1.6666666666666667,"[3.0, 2.0, 0.0]"
17248.0,69,318.65,0.0,4.0,2.0,0.0,2.0,"[4.0, 2.0, 0.0]"
17250.0,57,384.52,3093.75,3.0,2.0,5.0,3.3333333333333335,"[3.0, 2.0, 5.0]"
17251.0,39,283.28000000000003,0.0,3.0,2.0,0.0,1.6666666666666667,"[3.0, 2.0, 0.0]"
17252.0,87,353.86,836.5333333333333,4.0,2.0,3.0,3.0,"[4.0, 2.0, 3.0]"
17253.0,18,178.26,0.0,2.0,1.0,0.0,1.0,"[2.0, 1.0, 0.0]"
17254.0,112,272.44,131.30833333333334,4.0,2.0,1.0,2.3333333333333335,"[4.0, 2.0, 1.0]"
17255.0,78,298.41,3106.5,4.0,2.0,5.0,3.6666666666666665,"[4.0, 2.0, 5.0]"
17256.0,16,240.0,2459.3083333333334,2.0,1.0,5.0,2.6666666666666665,"[2.0, 1.0, 5.0]"
17259.0,124,603.37,2641.05,4.0,3.0,5.0,4.0,"[4.0, 3.0, 5.0]"
17262.0,12,1253.3600000000001,1507.0866666666666,1.0,4.0,5.0,3.3333333333333335,"[1.0, 4.0, 5.0]"
17263.0,23,63.440000000000005,0.0,2.0,1.0,0.0,1.0,"[2.0, 1.0, 0.0]"
17265.0,127,562.9,503.40833333333336,5.0,3.0,2.0,3.3333333333333335,"[5.0, 3.0, 2.0]"
17266.0,80,310.64,1160.75,4.0,2.0,4.0,3.3333333333333335,"[4.0, 2.0, 4.0]"
17267.0,38,317.62,0.025,3.0,2.0,1.0,2.0,"[3.0, 2.0, 1.0]"
17268.0,6,763.64,827.1916666666666,1.0,3.0,3.0,2.3333333333333335,"[1.0, 3.0, 3.0]"
17272.0,116,2144.53,1056.9066666666668,4.0,5.0,4.0,4.333333333333333,"[4.0, 5.0, 4.0]"
17274.0,27,111.98,0.0,2.0,1.0,0.0,1.0,"[2.0, 1.0, 0.0]"
17277.0,69,1065.35,1140.0833333333333,4.0,4.0,4.0,4.0,"[4.0, 4.0, 4.0]"
17278.0,15,246.04000000000002,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
17279.0,9,187.82999999999998,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17282.0,94,1703.4099999999999,1352.961111111111,4.0,4.0,4.0,4.0,"[4.0, 4.0, 4.0]"
17284.0,294,1641.68,946.302380952381,5.0,4.0,3.0,4.0,"[5.0, 4.0, 3.0]"
17286.0,45,153.92,0.0,3.0,1.0,0.0,1.3333333333333333,"[3.0, 1.0, 0.0]"
17287.0,124,1064.11,1186.4404761904764,4.0,4.0,4.0,4.0,"[4.0, 4.0, 4.0]"
17288.0,142,1419.73,1196.9428571428573,5.0,4.0,4.0,4.333333333333333,"[5.0, 4.0, 4.0]"
17289.0,112,936.16,893.5416666666666,4.0,4.0,3.0,3.6666666666666665,"[4.0, 4.0, 3.0]"
17290.0,102,525.24,154.375,4.0,3.0,1.0,2.6666666666666665,"[4.0, 3.0, 1.0]"
17291.0,1,550.8000000000001,0.0,1.0,3.0,0.0,1.3333333333333333,"[1.0, 3.0, 0.0]"
17293.0,135,1875.11,941.3000000000001,5.0,4.0,3.0,4.0,"[5.0, 4.0, 3.0]"
17295.0,69,556.95,287.48333333333335,4.0,3.0,1.0,2.6666666666666665,"[4.0, 3.0, 1.0]"
17297.0,51,131.78,0.0,3.0,1.0,0.0,1.3333333333333333,"[3.0, 1.0, 0.0]"
17298.0,30,498.42,278.18333333333334,2.0,3.0,1.0,2.0,"[2.0, 3.0, 1.0]"
17299.0,57,669.11,970.9875,3.0,3.0,4.0,3.3333333333333335,"[3.0, 3.0, 4.0]"
17301.0,66,197.63,0.0,4.0,1.0,0.0,1.6666666666666667,"[4.0, 1.0, 0.0]"
17302.0,81,1119.93,1163.8944444444444,4.0,4.0,4.0,4.0,"[4.0, 4.0, 4.0]"
17303.0,53,250.04,0.0,3.0,2.0,0.0,1.6666666666666667,"[3.0, 2.0, 0.0]"
17306.0,69,8600.73,411.5333333333333,4.0,5.0,2.0,3.6666666666666665,"[4.0, 5.0, 2.0]"
17309.0,12,82.75,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17311.0,55,1384.85,2857.625,3.0,4.0,5.0,4.0,"[3.0, 4.0, 5.0]"
17312.0,14,644.3,167.55555555555557,1.0,3.0,1.0,1.6666666666666667,"[1.0, 3.0, 1.0]"
17313.0,28,2288.13,164.81666666666666,2.0,5.0,1.0,2.6666666666666665,"[2.0, 5.0, 1.0]"
17314.0,136,2514.76,628.2060606060605,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
17315.0,487,6204.46,199.24767441860465,5.0,5.0,1.0,3.6666666666666665,"[5.0, 5.0, 1.0]"
17317.0,11,2524.02,207.33666666666667,1.0,5.0,1.0,2.3333333333333335,"[1.0, 5.0, 1.0]"
17320.0,73,1200.6200000000001,2143.2944444444443,4.0,4.0,5.0,4.333333333333333,"[4.0, 4.0, 5.0]"
17321.0,107,700.86,709.0583333333333,4.0,3.0,3.0,3.3333333333333335,"[4.0, 3.0, 3.0]"
17323.0,204,908.99,738.9833333333333,5.0,3.0,3.0,3.6666666666666665,"[5.0, 3.0, 3.0]"
17324.0,50,990.23,2093.454166666667,3.0,4.0,5.0,4.0,"[3.0, 4.0, 5.0]"
17325.0,6,96.8,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17329.0,33,523.11,3611.4583333333335,3.0,3.0,5.0,3.6666666666666665,"[3.0, 3.0, 5.0]"
17330.0,6,363.9,538.75,1.0,2.0,2.0,1.6666666666666667,"[1.0, 2.0, 2.0]"
17331.0,1,175.2,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17333.0,28,494.25,0.0,2.0,3.0,0.0,1.6666666666666667,"[2.0, 3.0, 0.0]"
17334.0,12,306.6,58.50555555555556,1.0,2.0,1.0,1.3333333333333333,"[1.0, 2.0, 1.0]"
17337.0,548,1944.32,544.8333333333334,5.0,4.0,2.0,3.6666666666666665,"[5.0, 4.0, 2.0]"
17338.0,757,6612.18,825.7433333333332,5.0,5.0,3.0,4.333333333333333,"[5.0, 5.0, 3.0]"
17339.0,9,243.36,3251.375,1.0,1.0,5.0,2.3333333333333335,"[1.0, 1.0, 5.0]"
17340.0,424,11891.18,612.0904761904761,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
17341.0,183,781.36,1679.927777777778,5.0,3.0,5.0,4.333333333333333,"[5.0, 3.0, 5.0]"
17343.0,17,193.64,0.0,2.0,1.0,0.0,1.0,"[2.0, 1.0, 0.0]"
17344.0,32,160.57,0.0,3.0,1.0,0.0,1.3333333333333333,"[3.0, 1.0, 0.0]"
17345.0,87,537.74,869.3233333333334,4.0,3.0,3.0,3.3333333333333335,"[4.0, 3.0, 3.0]"
17346.0,503,2611.58,554.8583333333333,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
17347.0,1,228.96,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17348.0,215,1159.52,1358.52,5.0,4.0,4.0,4.333333333333333,"[5.0, 4.0, 4.0]"
17349.0,9,110.75,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17350.0,72,1256.19,206.34,4.0,4.0,1.0,3.0,"[4.0, 4.0, 1.0]"
17351.0,27,587.15,1896.888888888889,2.0,3.0,5.0,3.3333333333333335,"[2.0, 3.0, 5.0]"
17353.0,8,1740.0,300.51666666666665,1.0,4.0,1.0,2.0,"[1.0, 4.0, 1.0]"
17354.0,16,1393.06,0.0,2.0,4.0,0.0,2.0,"[2.0, 4.0, 0.0]"
17356.0,19,178.22,0.0,2.0,1.0,0.0,1.0,"[2.0, 1.0, 0.0]"
17357.0,45,388.14,0.008333333333333333,3.0,2.0,1.0,2.0,"[3.0, 2.0, 1.0]"
17358.0,59,365.85,625.3416666666667,3.0,2.0,2.0,2.3333333333333335,"[3.0, 2.0, 2.0]"
17359.0,15,127.86,0.0,2.0,1.0,0.0,1.0,"[2.0, 1.0, 0.0]"
17360.0,132,585.79,1334.677777777778,5.0,3.0,4.0,4.0,"[5.0, 3.0, 4.0]"
17361.0,29,488.2,1937.9333333333334,2.0,3.0,5.0,3.3333333333333335,"[2.0, 3.0, 5.0]"
17362.0,35,312.23,842.1416666666667,3.0,2.0,3.0,2.6666666666666665,"[3.0, 2.0, 3.0]"
17364.0,414,4455.73,661.3375,5.0,5.0,3.0,4.333333333333333,"[5.0, 5.0, 3.0]"
17365.0,468,4801.56,960.0041666666667,5.0,5.0,4.0,4.666666666666667,"[5.0, 5.0, 4.0]"
17367.0,34,168.4,0.0,3.0,1.0,0.0,1.3333333333333333,"[3.0, 1.0, 0.0]"
17368.0,128,1349.52,837.7203703703703,5.0,4.0,3.0,4.0,"[5.0, 4.0, 3.0]"
17370.0,33,446.18,581.6,3.0,2.0,2.0,2.3333333333333335,"[3.0, 2.0, 2.0]"
17371.0,87,423.89,2751.388888888889,4.0,2.0,5.0,3.6666666666666665,"[4.0, 2.0, 5.0]"
17372.0,253,1342.68,965.9520833333333,5.0,4.0,4.0,4.333333333333333,"[5.0, 4.0, 4.0]"
17373.0,57,646.92,1632.9250000000002,3.0,3.0,5.0,3.6666666666666665,"[3.0, 3.0, 5.0]"
17374.0,28,495.77,754.1,2.0,3.0,3.0,2.6666666666666665,"[2.0, 3.0, 3.0]"
17375.0,71,372.5,1026.5583333333334,4.0,2.0,4.0,3.3333333333333335,"[4.0, 2.0, 4.0]"
17376.0,24,203.2,2891.2,2.0,1.0,5.0,2.6666666666666665,"[2.0, 1.0, 5.0]"
17377.0,419,3925.92,399.9380952380953,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
17379.0,83,404.66,0.0,4.0,2.0,0.0,2.0,"[4.0, 2.0, 0.0]"
17381.0,110,20272.43,291.1672222222222,4.0,5.0,1.0,3.3333333333333335,"[4.0, 5.0, 1.0]"
17382.0,2,65.4,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17383.0,51,199.29,0.0,3.0,1.0,0.0,1.3333333333333333,"[3.0, 1.0, 0.0]"
17384.0,15,336.4,2399.8416666666667,2.0,2.0,5.0,3.0,"[2.0, 2.0, 5.0]"
17385.0,47,261.11,0.0,3.0,2.0,0.0,1.6666666666666667,"[3.0, 2.0, 0.0]"
17386.0,28,2686.42,631.8805555555556,2.0,5.0,3.0,3.3333333333333335,"[2.0, 5.0, 3.0]"
17387.0,78,784.11,167.79166666666666,4.0,3.0,1.0,2.6666666666666665,"[4.0, 3.0, 1.0]"
17388.0,15,1259.56,1259.5125,2.0,4.0,4.0,3.3333333333333335,"[2.0, 4.0, 4.0]"
17389.0,224,31300.079999999998,189.03333333333333,5.0,5.0,1.0,3.6666666666666665,"[5.0, 5.0, 1.0]"
17391.0,3,508.8,10.808333333333334,1.0,3.0,1.0,1.6666666666666667,"[1.0, 3.0, 1.0]"
17392.0,62,457.91,620.8666666666667,4.0,2.0,2.0,2.6666666666666665,"[4.0, 2.0, 2.0]"
17394.0,4,203.86999999999998,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17396.0,27,7330.8,1328.7416666666666,2.0,5.0,4.0,3.6666666666666665,"[2.0, 5.0, 4.0]"
17397.0,92,696.41,0.08333333333333333,4.0,3.0,1.0,2.6666666666666665,"[4.0, 3.0, 1.0]"
17398.0,38,653.38,1126.9111111111113,3.0,3.0,4.0,3.3333333333333335,"[3.0, 3.0, 4.0]"
17400.0,213,2129.96,1089.2733333333333,5.0,5.0,4.0,4.666666666666667,"[5.0, 5.0, 4.0]"
17402.0,59,2633.85,673.5666666666667,3.0,5.0,3.0,3.6666666666666665,"[3.0, 5.0, 3.0]"
17403.0,33,281.62,0.0,3.0,2.0,0.0,1.6666666666666667,"[3.0, 2.0, 0.0]"
17404.0,201,30300.82,502.76372549019607,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
17405.0,94,967.22,715.7833333333334,4.0,4.0,3.0,3.6666666666666665,"[4.0, 4.0, 3.0]"
17406.0,116,1928.72,173.25666666666666,4.0,4.0,1.0,3.0,"[4.0, 4.0, 1.0]"
17408.0,2,32.65,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17409.0,13,771.85,764.95,1.0,3.0,3.0,2.3333333333333335,"[1.0, 3.0, 3.0]"
17410.0,64,1214.72,955.2833333333334,4.0,4.0,3.0,3.6666666666666665,"[4.0, 4.0, 3.0]"
17411.0,43,748.94,2118.6791666666663,3.0,3.0,5.0,3.6666666666666665,"[3.0, 3.0, 5.0]"
17412.0,66,1258.06,1267.8738095238095,4.0,4.0,4.0,4.0,"[4.0, 4.0, 4.0]"
17414.0,6,778.0,1692.25,1.0,3.0,5.0,3.0,"[1.0, 3.0, 5.0]"
17415.0,14,507.84,0.0,1.0,3.0,0.0,1.3333333333333333,"[1.0, 3.0, 0.0]"
17416.0,271,6838.34,671.8925925925926,5.0,5.0,3.0,4.333333333333333,"[5.0, 5.0, 3.0]"
17418.0,30,463.46000000000004,3372.675,2.0,2.0,5.0,3.0,"[2.0, 2.0, 5.0]"
17419.0,208,4200.97,610.1952380952381,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
17420.0,30,598.83,2585.6444444444446,2.0,3.0,5.0,3.3333333333333335,"[2.0, 3.0, 5.0]"
17422.0,135,1853.1299999999999,671.8716666666667,5.0,4.0,3.0,4.0,"[5.0, 4.0, 3.0]"
17423.0,28,663.63,1033.8958333333333,2.0,3.0,4.0,3.0,"[2.0, 3.0, 4.0]"
17425.0,43,759.17,493.94166666666666,3.0,3.0,2.0,2.6666666666666665,"[3.0, 3.0, 2.0]"
17426.0,272,5022.26,953.0904761904761,5.0,5.0,3.0,4.333333333333333,"[5.0, 5.0, 3.0]"
17427.0,2,100.8,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
17428.0,343,17078.45,276.00416666666666,5.0,5.0,1.0,3.6666666666666665,"[5.0, 5.0, 1.0]"
17429.0,42,512.12,588.0833333333334,3.0,3.0,2.0,2.6666666666666665,"[3.0, 3.0, 2.0]"
17430.0,14,265.76,3994.1583333333333,1.0,2.0,5.0,2.6666666666666665,"[1.0, 2.0, 5.0]"
17431.0,43,403.3,0.0,3.0,2.0,0.0,1.6666666666666667,"[3.0, 2.0, 0.0]"
17432.0,48,365.76,228.025,3.0,2.0,1.0,2.0,"[3.0, 2.0, 1.0]"
17433.0,54,303.16,0.0,3.0,2.0,0.0,1.6666666666666667,"[3.0, 2.0, 0.0]"
17434.0,138,2333.42,221.26296296296294,5.0,5.0,1.0,3.6666666666666665,"[5.0, 5.0, 1.0]"
17436.0,9,216.29999999999998,2700.475,1.0,1.0,5.0,2.3333333333333335,"[1.0, 1.0, 5.0]"
17438.0,19,378.3,75.41666666666667,2.0,2.0,1.0,1.6666666666666667,"[2.0, 2.0, 1.0]"
17440.0,8,177.1,479.70333333333326,1.0,1.0,2.0,1.3333333333333333,"[1.0, 1.0, 2.0]"
17442.0,140,2210.2599999999998,806.3683333333333,5.0,5.0,3.0,4.333333333333333,"[5.0, 5.0, 3.0]"
17443.0,1,534.24,0.0,1.0,3.0,0.0,1.3333333333333333,"[1.0, 3.0, 0.0]"
17444.0,135,2940.04,201.00555555555556,5.0,5.0,1.0,3.6666666666666665,"[5.0, 5.0, 1.0]"
17446.0,9,120.9,1606.0166666666667,1.0,1.0,5.0,2.3333333333333335,"[1.0, 1.0, 5.0]"
17447.0,36,541.53,374.06666666666666,3.0,3.0,2.0,2.6666666666666665,"[3.0, 3.0, 2.0]"
17449.0,279,2504.86,1071.7479166666667,5.0,5.0,4.0,4.666666666666667,"[5.0, 5.0, 4.0]"
17450.0,351,187482.16999999998,156.72909090909093,5.0,5.0,1.0,3.6666666666666665,"[5.0, 5.0, 1.0]"
17451.0,107,1648.95,312.39166666666665,4.0,4.0,1.0,3.0,"[4.0, 4.0, 1.0]"
17453.0,19,486.71999999999997,560.3333333333334,2.0,3.0,2.0,2.3333333333333335,"[2.0, 3.0, 2.0]"
17454.0,61,517.53,1002.7666666666667,4.0,3.0,4.0,3.6666666666666665,"[4.0, 3.0, 4.0]"
17455.0,8,131.7,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
